V1	V2.x	V3	V4	V5	grp	DUP	len
NC_021684.1	Gnomon	intron	1261763	1262632	451	NO	869
NC_021684.1	Gnomon	exon	1262633	1262779	452	NO	146
NC_021684.1	Gnomon	intron	1262780	1264722	453	NO	1942
NC_021684.1	Gnomon	exon	1264723	1264973	454	NO	250
NC_021684.1	Gnomon	intron	1264974	1265709	455	NO	735
NC_021684.1	Gnomon	exon	1265710	1265929	456	NO	219
NC_021684.1	Gnomon	intron	1265930	1266062	457	NO	132
NC_021684.1	Gnomon	exon	1266063	1266158	458	NO	95
NC_021684.1	Gnomon	intron	1266159	1266284	459	NO	125
NC_021684.1	Gnomon	exon	1266285	1266368	460	NO	83
NC_021684.1	Gnomon	intron	1266369	1267463	461	NO	1094
NC_021684.1	Gnomon	exon	1267464	1267882	462	NO	418
NC_021696.1	Gnomon	non_coding	1267883	1317817	NA	NA	49934
NC_021684.1	Gnomon	exon	1317818	1317945	464	NO	127
NC_021684.1	Gnomon	intron	1317946	1318021	465	NO	75
NC_021684.1	Gnomon	exon	1318022	1318314	466	NO	292
NC_021684.1	Gnomon	intron	1318315	1372249	467	NO	53934
NC_021684.1	Gnomon	exon	1372250	1372279	468	NO	29
NC_021684.1	Gnomon	intron	1372280	1438528	469	NO	66248
NC_021684.1	Gnomon	exon	1438529	1438615	470	NO	86
NC_021684.1	Gnomon	intron	1438616	1462956	471	NO	24340
NC_021684.1	Gnomon	exon	1462957	1463001	472	NO	44
NC_021684.1	Gnomon	intron	1463002	1562375	473	NO	99373
NC_021684.1	Gnomon	exon	1562376	1562655	474	NO	279
NC_021684.1	Gnomon	intron	1562656	1563305	475	NO	649
NC_021684.1	Gnomon	exon	1563306	1564570	476	NO	1264
NC_021684.1	Gnomon	intron	1564571	1577622	477	NO	13051
NC_021684.1	Gnomon	exon	1577623	1577784	478	NO	161
NC_021684.1	Gnomon	intron	1577785	1579048	479	NO	1263
NC_021684.1	Gnomon	exon	1579049	1579171	480	NO	122
NC_021684.1	Gnomon	intron	1579172	1579912	481	NO	740
NC_021684.1	Gnomon	exon	1579913	1580079	482	NO	166
NC_021684.1	Gnomon	intron	1580080	1582006	483	NO	1926
NC_021684.1	Gnomon	exon	1582007	1582146	484	NO	139
NC_021684.1	Gnomon	intron	1582147	1583666	485	NO	1519
NC_021684.1	Gnomon	exon	1583667	1583696	486	NO	29
NC_021684.1	Gnomon	intron	1583697	1584886	487	NO	1189
NC_021684.1	Gnomon	exon	1584887	1585012	488	NO	125
NC_021684.1	Gnomon	intron	1585013	1586298	489	NO	1285
NC_021684.1	Gnomon	exon	1586299	1586398	490	NO	99
NC_021684.1	Gnomon	intron	1586399	1589577	491	NO	3178
NC_021684.1	Gnomon	exon	1589578	1589739	492	NO	161
NC_021684.1	Gnomon	intron	1589740	1590992	493	NO	1252
NC_021684.1	Gnomon	exon	1590993	1591169	494	NO	176
NC_021684.1	Gnomon	intron	1591170	1597620	495	NO	6450
NC_021684.1	Gnomon	exon	1597621	1597670	496	NO	49
NC_021684.1	Gnomon	intron	1597671	1599064	497	NO	1393
NC_021684.1	Gnomon	exon	1599065	1599257	498	NO	192
NC_021684.1	Gnomon	intron	1599258	1599527	499	NO	269
NC_021684.1	Gnomon	exon	1599528	1600040	500	NO	512
NC_021696.1	Gnomon	non_coding	1600041	1612952	NA	NA	12911
NC_021684.1	Gnomon	exon	1612953	1613055	502	NO	102
NC_021684.1	Gnomon	intron	1613056	1615054	503	NO	1998
NC_021684.1	Gnomon	exon	1615055	1615148	504	NO	93
NC_021684.1	Gnomon	intron	1615149	1616467	505	NO	1318
NC_021684.1	Gnomon	exon	1616468	1616569	506	NO	101
NC_021684.1	Gnomon	intron	1616570	1616743	507	NO	173
NC_021684.1	Gnomon	exon	1616744	1616850	508	NO	106
NC_021684.1	Gnomon	intron	1616851	1617583	509	NO	732
NC_021684.1	Gnomon	exon	1617584	1617684	510	NO	100
NC_021684.1	Gnomon	intron	1617685	1618354	511	NO	669
NC_021684.1	Gnomon	exon	1618355	1618433	512	NO	78
NC_021684.1	Gnomon	intron	1618434	1619349	513	NO	915
NC_021684.1	Gnomon	exon	1619350	1619524	514	NO	174
NC_021684.1	Gnomon	intron	1619525	1620128	515	NO	603
NC_021684.1	Gnomon	exon	1620129	1620202	516	NO	73
NC_021684.1	Gnomon	intron	1620203	1622167	517	NO	1964
NC_021684.1	Gnomon	exon	1622168	1622243	518	NO	75
NC_021684.1	Gnomon	intron	1622244	1622912	519	NO	668
NC_021684.1	Gnomon	exon	1622913	1622983	520	NO	70
NC_021684.1	Gnomon	intron	1622984	1623313	521	NO	329
NC_021684.1	Gnomon	exon	1623314	1623433	522	NO	119
NC_021684.1	Gnomon	intron	1623434	1624100	523	NO	666
NC_021684.1	Gnomon	exon	1624101	1624229	524	NO	128
NC_021684.1	Gnomon	intron	1624230	1624957	525	NO	727
NC_021684.1	Gnomon	exon	1624958	1625037	526	NO	79
NC_021684.1	Gnomon	intron	1625038	1625588	527	NO	550
NC_021684.1	Gnomon	exon	1625589	1625715	528	NO	126
NC_021684.1	Gnomon	intron	1625716	1626438	529	NO	722
NC_021684.1	Gnomon	exon	1626439	1626516	530	NO	77
NC_021684.1	Gnomon	intron	1626517	1627005	531	NO	488
NC_021684.1	Gnomon	exon	1627006	1627134	532	NO	128
NC_021684.1	Gnomon	intron	1627135	1628785	533	NO	1650
NC_021684.1	Gnomon	exon	1628786	1628815	534	NO	29
NC_021684.1	Gnomon	intron	1628816	1628965	535	NO	149
NC_021684.1	Gnomon	exon	1628966	1629036	536	NO	70
NC_021684.1	Gnomon	intron	1629037	1629899	537	NO	862
NC_021684.1	Gnomon	exon	1629900	1629972	538	NO	72
NC_021684.1	Gnomon	intron	1629973	1630423	539	NO	450
NC_021684.1	Gnomon	exon	1630424	1630667	540	NO	243
NC_021696.1	Gnomon	non_coding	1630668	1634890	NA	NA	4222
NC_021684.1	Gnomon	exon	1634891	1635241	542	NO	350
NC_021684.1	Gnomon	intron	1635242	1635899	543	NO	657
NC_021684.1	Gnomon	exon	1635900	1636065	544	NO	165
NC_021684.1	Gnomon	intron	1636066	1636653	545	NO	587
NC_021684.1	Gnomon	exon	1636654	1636773	546	NO	119
NC_021684.1	Gnomon	intron	1636774	1637077	547	NO	303
NC_021684.1	Gnomon	exon	1637078	1637149	548	NO	71
NC_021684.1	Gnomon	intron	1637150	1637536	549	NO	386
NC_021684.1	Gnomon	exon	1637537	1637608	550	NO	71
NC_021684.1	Gnomon	intron	1637609	1638116	551	NO	507
NC_021684.1	Gnomon	exon	1638117	1638191	552	NO	74
NC_021684.1	Gnomon	intron	1638192	1642578	553	NO	4386
NC_021684.1	Gnomon	exon	1642579	1642670	554	NO	91
NC_021684.1	Gnomon	intron	1642671	1642759	555	NO	88
NC_021684.1	Gnomon	exon	1642760	1642831	556	NO	71
NC_021684.1	Gnomon	intron	1642832	1643033	557	NO	201
NC_021684.1	Gnomon	exon	1643034	1643205	558	NO	171
NC_021684.1	Gnomon	intron	1643206	1647796	559	NO	4590
NC_021684.1	Gnomon	exon	1647797	1647895	560	NO	98
NC_021684.1	Gnomon	intron	1647896	1647983	561	NO	87
NC_021684.1	Gnomon	exon	1647984	1648055	562	NO	71
NC_021684.1	Gnomon	intron	1648056	1648143	563	NO	87
NC_021684.1	Gnomon	exon	1648144	1648215	564	NO	71
NC_021684.1	Gnomon	intron	1648216	1648856	565	NO	640
NC_021684.1	Gnomon	exon	1648857	1648964	566	NO	107
NC_021684.1	Gnomon	intron	1648965	1664726	567	NO	15761
NC_021684.1	Gnomon	exon	1664727	1664825	568	NO	98
NC_021684.1	Gnomon	intron	1664826	1664913	569	NO	87
NC_021684.1	Gnomon	exon	1664914	1664966	570	NO	52
NC_021696.1	Gnomon	non_coding	1664967	1677853	NA	NA	12886
NC_021684.1	Gnomon	exon	1677854	1678021	572	NO	167
NC_021684.1	Gnomon	intron	1678022	1679269	573	NO	1247
NC_021684.1	Gnomon	exon	1679270	1679676	574	NO	406
NC_021684.1	Gnomon	intron	1679677	1698057	575	NO	18380
NC_021684.1	Gnomon	exon	1698058	1698078	576	NO	20
NC_021684.1	Gnomon	intron	1698079	1699418	577	NO	1339
NC_021684.1	Gnomon	exon	1699419	1699429	578	NO	10
NC_021684.1	Gnomon	intron	1699430	1700759	579	NO	1329
NC_021684.1	Gnomon	exon	1700760	1700835	580	NO	75
NC_021684.1	Gnomon	intron	1700836	1702174	581	NO	1338
NC_021684.1	Gnomon	exon	1702175	1702334	582	NO	159
NC_021684.1	Gnomon	intron	1702335	1704778	583	NO	2443
NC_021684.1	Gnomon	exon	1704779	1704937	584	NO	158
NC_021684.1	Gnomon	intron	1704938	1706358	585	NO	1420
NC_021684.1	Gnomon	exon	1706359	1706428	586	NO	69
NC_021684.1	Gnomon	intron	1706429	1707872	587	NO	1443
NC_021684.1	Gnomon	exon	1707873	1709695	588	NO	1822
NC_021696.1	Gnomon	non_coding	1709696	1744750	NA	NA	35054
NC_021684.1	Gnomon	exon	1744751	1744974	590	NO	223
NC_021684.1	Gnomon	intron	1744975	1753305	591	NO	8330
NC_021684.1	Gnomon	exon	1753306	1753489	592	NO	183
NC_021684.1	Gnomon	intron	1753490	1754422	593	NO	932
NC_021684.1	Gnomon	exon	1754423	1755341	594	NO	918
NC_021696.1	Gnomon	non_coding	1755342	1764393	NA	NA	9051
NC_021684.1	Gnomon	exon	1764394	1764961	596	NO	567
NC_021684.1	Gnomon	intron	1764962	1765274	597	NO	312
NC_021684.1	Gnomon	exon	1765275	1765365	598	NO	90
NC_021684.1	Gnomon	intron	1765366	1768521	599	NO	3155
NC_021684.1	Gnomon	exon	1768522	1768710	600	NO	188
NC_021684.1	Gnomon	intron	1768711	1770528	601	NO	1817
NC_021684.1	Gnomon	exon	1770529	1770703	602	NO	174
NC_021684.1	Gnomon	intron	1770704	1773381	603	NO	2677
NC_021684.1	Gnomon	exon	1773382	1773415	604	NO	33
NC_021684.1	Gnomon	intron	1773416	1774580	605	NO	1164
NC_021684.1	Gnomon	exon	1774581	1774674	606	NO	93
NC_021684.1	Gnomon	intron	1774675	1775369	607	NO	694
NC_021684.1	Gnomon	exon	1775370	1775482	608	NO	112
NC_021684.1	Gnomon	intron	1775483	1776137	609	NO	654
NC_021684.1	Gnomon	exon	1776138	1776347	610	NO	209
NC_021684.1	Gnomon	intron	1776348	1777445	611	NO	1097
NC_021684.1	Gnomon	exon	1777446	1777487	612	NO	41
NC_021696.1	Gnomon	non_coding	1777488	1781904	NA	NA	4416
NC_021684.1	Gnomon	exon	1781905	1782668	614	NO	763
NC_021684.1	Gnomon	intron	1782669	1782949	615	NO	280
NC_021684.1	Gnomon	exon	1782950	1783036	616	NO	86
NC_021684.1	Gnomon	intron	1783037	1784599	617	NO	1562
NC_021684.1	Gnomon	exon	1784600	1784703	618	NO	103
NC_021684.1	Gnomon	intron	1784704	1784887	619	NO	183
NC_021684.1	Gnomon	exon	1784888	1785010	620	NO	122
NC_021684.1	Gnomon	intron	1785011	1785694	621	NO	683
NC_021684.1	Gnomon	exon	1785695	1785812	622	NO	117
NC_021684.1	Gnomon	intron	1785813	1785978	623	NO	165
NC_021684.1	Gnomon	exon	1785979	1786091	624	NO	112
NC_021684.1	Gnomon	intron	1786092	1786326	625	NO	234
NC_021684.1	Gnomon	exon	1786327	1786369	626	NO	42
NC_021684.1	Gnomon	intron	1786370	1786802	627	NO	432
NC_021684.1	Gnomon	exon	1786803	1786868	628	NO	65
NC_021684.1	Gnomon	intron	1786869	1787600	629	NO	731
NC_021684.1	Gnomon	exon	1787601	1787652	630	NO	51
NC_021684.1	Gnomon	intron	1787653	1788255	631	NO	602
NC_021684.1	Gnomon	exon	1788256	1788278	632	NO	22
NC_021684.1	Gnomon	intron	1788279	1789377	633	NO	1098
NC_021684.1	Gnomon	exon	1789378	1789403	634	NO	25
NC_021684.1	Gnomon	intron	1789404	1789413	635	NO	9
NC_021684.1	Gnomon	exon	1789414	1789423	636	NO	9
NC_021696.1	Gnomon	non_coding	1789424	1790885	NA	NA	1461
NC_021684.1	Gnomon	exon	1790886	1791952	638	NO	1066
NC_021684.1	Gnomon	intron	1791953	1792771	639	NO	818
NC_021684.1	Gnomon	exon	1792772	1792973	640	NO	201
NC_021684.1	Gnomon	intron	1792974	1793146	641	NO	172
NC_021684.1	Gnomon	exon	1793147	1793242	642	NO	95
NC_021684.1	Gnomon	intron	1793243	1793507	643	NO	264
NC_021684.1	Gnomon	exon	1793508	1793796	644	NO	288
NC_021696.1	Gnomon	non_coding	1793797	1859803	NA	NA	66006
NC_021684.1	Gnomon	exon	1859804	1859836	646	NO	32
NC_021684.1	Gnomon	intron	1859837	1869293	647	NO	9456
NC_021684.1	Gnomon	exon	1869294	1869416	648	NO	122
NC_021684.1	Gnomon	intron	1869417	1872324	649	NO	2907
NC_021684.1	Gnomon	exon	1872325	1872347	650	NO	22
NC_021684.1	Gnomon	intron	1872348	1872602	651	NO	254
NC_021684.1	Gnomon	exon	1872603	1872658	652	NO	55
NC_021684.1	Gnomon	intron	1872659	1881307	653	NO	8648
NC_021684.1	Gnomon	exon	1881308	1881522	654	NO	214
NC_021684.1	Gnomon	intron	1881523	1881639	655	NO	116
NC_021684.1	Gnomon	exon	1881640	1881805	656	NO	165
NC_021684.1	Gnomon	intron	1881806	1882397	657	NO	591
NC_021684.1	Gnomon	exon	1882398	1882510	658	NO	112
NC_021684.1	Gnomon	intron	1882511	1883524	659	NO	1013
NC_021684.1	Gnomon	exon	1883525	1883627	660	NO	102
NC_021684.1	Gnomon	intron	1883628	1885350	661	NO	1722
NC_021684.1	Gnomon	exon	1885351	1885508	662	NO	157
NC_021684.1	Gnomon	intron	1885509	1886398	663	NO	889
NC_021684.1	Gnomon	exon	1886399	1886497	664	NO	98
NC_021684.1	Gnomon	intron	1886498	1887922	665	NO	1424
NC_021684.1	Gnomon	exon	1887923	1888076	666	NO	153
NC_021684.1	Gnomon	intron	1888077	1889489	667	NO	1412
NC_021684.1	Gnomon	exon	1889490	1889549	668	NO	59
NC_021684.1	Gnomon	intron	1889550	1891287	669	NO	1737
NC_021684.1	Gnomon	exon	1891288	1891315	670	NO	27
NC_021684.1	Gnomon	intron	1891316	1891687	671	NO	371
NC_021684.1	Gnomon	exon	1891688	1891815	672	NO	127
NC_021684.1	Gnomon	intron	1891816	1892814	673	NO	998
NC_021684.1	Gnomon	exon	1892815	1892932	674	NO	117
NC_021684.1	Gnomon	intron	1892933	1894440	675	NO	1507
NC_021684.1	Gnomon	exon	1894441	1894525	676	NO	84
NC_021684.1	Gnomon	intron	1894526	1895382	677	NO	856
NC_021684.1	Gnomon	exon	1895383	1895559	678	NO	176
NC_021684.1	Gnomon	intron	1895560	1896285	679	NO	725
NC_021684.1	Gnomon	exon	1896286	1896332	680	NO	46
NC_021684.1	Gnomon	intron	1896333	1897643	681	NO	1310
NC_021684.1	Gnomon	exon	1897644	1897762	682	NO	118
NC_021684.1	Gnomon	intron	1897763	1898962	683	NO	1199
NC_021684.1	Gnomon	exon	1898963	1899094	684	NO	131
NC_021684.1	Gnomon	intron	1899095	1899630	685	NO	535
NC_021684.1	Gnomon	exon	1899631	1899765	686	NO	134
NC_021684.1	Gnomon	intron	1899766	1900816	687	NO	1050
NC_021684.1	Gnomon	exon	1900817	1901816	688	NO	999
NC_021696.1	Gnomon	non_coding	1901817	1903269	NA	NA	1452
NC_021684.1	Gnomon	exon	1903270	1905202	690	NO	1932
NC_021684.1	Gnomon	intron	1905203	1905670	691	NO	467
NC_021684.1	Gnomon	exon	1905671	1905815	692	NO	144
NC_021684.1	Gnomon	intron	1905816	1906264	693	NO	448
NC_021684.1	Gnomon	exon	1906265	1906375	694	NO	110
NC_021684.1	Gnomon	intron	1906376	1907245	695	NO	869
NC_021684.1	Gnomon	exon	1907246	1907460	696	NO	214
NC_021684.1	Gnomon	intron	1907461	1908218	697	NO	757
NC_021684.1	Gnomon	exon	1908219	1908605	698	NO	386
NC_021684.1	Gnomon	intron	1908606	1909590	699	NO	984
NC_021684.1	Gnomon	exon	1909591	1909627	700	NO	36
NC_021684.1	Gnomon	intron	1909628	1910273	701	NO	645
NC_021684.1	Gnomon	exon	1910274	1910402	702	NO	128
NC_021684.1	Gnomon	intron	1910403	1910642	703	NO	239
NC_021684.1	Gnomon	exon	1910643	1910737	704	NO	94
NC_021696.1	Gnomon	non_coding	1910738	1916565	NA	NA	5827
NC_021684.1	Gnomon	exon	1916566	1917104	706	NO	538
NC_021684.1	Gnomon	intron	1917105	1917535	707	NO	430
NC_021684.1	Gnomon	exon	1917536	1917625	708	NO	89
NC_021684.1	Gnomon	intron	1917626	1918949	709	NO	1323
NC_021684.1	Gnomon	exon	1918950	1919061	710	NO	111
NC_021684.1	Gnomon	intron	1919062	1919686	711	NO	624
NC_021684.1	Gnomon	exon	1919687	1919723	712	NO	36
NC_021684.1	Gnomon	intron	1919724	1920714	713	NO	990
NC_021684.1	Gnomon	exon	1920715	1920853	714	NO	138
NC_021684.1	Gnomon	intron	1920854	1921490	715	NO	636
NC_021684.1	Gnomon	exon	1921491	1921541	716	NO	50
NC_021684.1	Gnomon	intron	1921542	1922361	717	NO	819
NC_021684.1	Gnomon	exon	1922362	1922439	718	NO	77
NC_021684.1	Gnomon	intron	1922440	1922529	719	NO	89
NC_021684.1	Gnomon	exon	1922530	1923055	720	NO	525
NC_021684.1	Gnomon	intron	1923056	1924762	721	NO	1706
NC_021684.1	Gnomon	exon	1924763	1924799	722	NO	36
NC_021684.1	Gnomon	intron	1924800	1925488	723	NO	688
NC_021684.1	Gnomon	exon	1925489	1925570	724	NO	81
NC_021684.1	Gnomon	intron	1925571	1926317	725	NO	746
NC_021684.1	Gnomon	exon	1926318	1926507	726	NO	189
NC_021684.1	Gnomon	intron	1926508	1927426	727	NO	918
NC_021684.1	Gnomon	exon	1927427	1927445	728	NO	18
NC_021696.1	Gnomon	non_coding	1927446	1964857	NA	NA	37411
NC_021684.1	Gnomon	exon	1964858	1965284	730	NO	426
NC_021684.1	Gnomon	intron	1965285	1971642	731	NO	6357
NC_021684.1	Gnomon	exon	1971643	1972093	732	NO	450
NC_021684.1	Gnomon	intron	1972094	1976722	733	NO	4628
NC_021684.1	Gnomon	exon	1976723	1976922	734	NO	199
NC_021684.1	Gnomon	intron	1976923	1981951	735	NO	5028
NC_021684.1	Gnomon	exon	1981952	1982090	736	NO	138
NC_021684.1	Gnomon	intron	1982091	1983493	737	NO	1402
NC_021684.1	Gnomon	exon	1983494	1983663	738	NO	169
NC_021684.1	Gnomon	intron	1983664	1985554	739	NO	1890
NC_021684.1	Gnomon	exon	1985555	1985779	740	NO	224
NC_021696.1	Gnomon	non_coding	1985780	2052385	NA	NA	66605
NC_021684.1	Gnomon	exon	2052386	2053419	742	NO	1033
NC_021684.1	Gnomon	intron	2053420	2055807	743	NO	2387
NC_021684.1	Gnomon	exon	2055808	2056069	744	NO	261
NC_021684.1	Gnomon	intron	2056070	2059888	745	NO	3818
NC_021684.1	Gnomon	exon	2059889	2059949	746	NO	60
NC_021684.1	Gnomon	intron	2059950	2074194	747	NO	14244
NC_021684.1	Gnomon	exon	2074195	2074344	748	NO	149
NC_021684.1	Gnomon	intron	2074345	2082122	749	NO	7777
NC_021684.1	Gnomon	exon	2082123	2082225	750	NO	102
NC_021684.1	Gnomon	intron	2082226	2086142	751	NO	3916
NC_021684.1	Gnomon	exon	2086143	2086217	752	NO	74
NC_021684.1	Gnomon	intron	2086218	2091070	753	NO	4852
NC_021684.1	Gnomon	exon	2091071	2091213	754	NO	142
NC_021684.1	Gnomon	intron	2091214	2093520	755	NO	2306
NC_021684.1	Gnomon	exon	2093521	2093583	756	NO	62
NC_021684.1	Gnomon	intron	2093584	2102266	757	NO	8682
NC_021684.1	Gnomon	exon	2102267	2102575	758	NO	308
NC_021684.1	Gnomon	intron	2102576	2121431	759	NO	18855
NC_021684.1	Gnomon	exon	2121432	2121545	760	NO	113
NC_021684.1	Gnomon	intron	2121546	2125909	761	NO	4363
NC_021684.1	Gnomon	exon	2125910	2126024	762	NO	114
NC_021684.1	Gnomon	intron	2126025	2126667	763	NO	642
NC_021684.1	Gnomon	exon	2126668	2126792	764	NO	124
NC_021684.1	Gnomon	intron	2126793	2129124	765	NO	2331
NC_021684.1	Gnomon	exon	2129125	2129474	766	NO	349
NC_021684.1	Gnomon	intron	2129475	2133841	767	NO	4366
NC_021684.1	Gnomon	exon	2133842	2133931	768	NO	89
NC_021684.1	Gnomon	intron	2133932	2152061	769	NO	18129
NC_021684.1	Gnomon	exon	2152062	2152218	770	NO	156
NC_021684.1	Gnomon	intron	2152219	2156665	771	NO	4446
NC_021684.1	Gnomon	exon	2156666	2156757	772	NO	91
NC_021684.1	Gnomon	intron	2156758	2159211	773	NO	2453
NC_021684.1	Gnomon	exon	2159212	2159269	774	NO	57
NC_021684.1	Gnomon	intron	2159270	2220642	775	NO	61372
NC_021684.1	Gnomon	exon	2220643	2220746	776	NO	103
NC_021696.1	Gnomon	non_coding	2220747	2282675	NA	NA	61928
NC_021684.1	Gnomon	exon	2282676	2282753	778	NO	77
NC_021684.1	Gnomon	intron	2282754	2283267	779	NO	513
NC_021684.1	Gnomon	exon	2283268	2283300	780	NO	32
NC_021684.1	Gnomon	intron	2283301	2284069	781	NO	768
NC_021684.1	Gnomon	exon	2284070	2284249	782	NO	179
NC_021684.1	Gnomon	intron	2284250	2285661	783	NO	1411
NC_021684.1	Gnomon	exon	2285662	2285754	784	NO	92
NC_021684.1	Gnomon	intron	2285755	2288165	785	NO	2410
NC_021684.1	Gnomon	exon	2288166	2288316	786	NO	150
NC_021684.1	Gnomon	intron	2288317	2290509	787	NO	2192
NC_021684.1	Gnomon	exon	2290510	2290655	788	NO	145
NC_021684.1	Gnomon	intron	2290656	2292710	789	NO	2054
NC_021684.1	Gnomon	exon	2292711	2292876	790	NO	165
NC_021684.1	Gnomon	intron	2292877	2294951	791	NO	2074
NC_021684.1	Gnomon	exon	2294952	2295014	792	NO	62
NC_021684.1	Gnomon	intron	2295015	2301889	793	NO	6874
NC_021684.1	Gnomon	exon	2301890	2302014	794	NO	124
NC_021696.1	Gnomon	non_coding	2302015	2320749	NA	NA	18734
NC_021684.1	Gnomon	exon	2320750	2320824	796	NO	74
NC_021684.1	Gnomon	intron	2320825	2344419	797	NO	23594
NC_021684.1	Gnomon	exon	2344420	2344732	798	NO	312
NC_021684.1	Gnomon	intron	2344733	2372410	799	NO	27677
NC_021684.1	Gnomon	exon	2372411	2372597	800	NO	186
NC_021684.1	Gnomon	intron	2372598	2389030	801	NO	16432
NC_021684.1	Gnomon	exon	2389031	2389253	802	NO	222
NC_021684.1	Gnomon	intron	2389254	2393323	803	NO	4069
NC_021684.1	Gnomon	exon	2393324	2393438	804	NO	114
NC_021684.1	Gnomon	intron	2393439	2395472	805	NO	2033
NC_021684.1	Gnomon	exon	2395473	2395814	806	NO	341
NC_021696.1	Gnomon	non_coding	2395815	2414835	NA	NA	19020
NC_021684.1	Gnomon	exon	2414836	2416285	808	NO	1449
NC_021684.1	Gnomon	intron	2416286	2458628	809	NO	42342
NC_021684.1	Gnomon	exon	2458629	2458751	810	NO	122
NC_021684.1	Gnomon	intron	2458752	2470735	811	NO	11983
NC_021684.1	Gnomon	exon	2470736	2470816	812	NO	80
NC_021684.1	Gnomon	intron	2470817	2471905	813	NO	1088
NC_021684.1	Gnomon	exon	2471906	2471981	814	NO	75
NC_021684.1	Gnomon	intron	2471982	2472665	815	NO	683
NC_021684.1	Gnomon	exon	2472666	2472781	816	NO	115
NC_021684.1	Gnomon	intron	2472782	2473026	817	NO	244
NC_021684.1	Gnomon	exon	2473027	2473230	818	NO	203
NC_021684.1	Gnomon	intron	2473231	2476669	819	NO	3438
NC_021684.1	Gnomon	exon	2476670	2476864	820	NO	194
NC_021684.1	Gnomon	intron	2476865	2479206	821	NO	2341
NC_021684.1	Gnomon	exon	2479207	2479365	822	NO	158
NC_021684.1	Gnomon	intron	2479366	2479936	823	NO	570
NC_021684.1	Gnomon	exon	2479937	2480081	824	NO	144
NC_021684.1	Gnomon	intron	2480082	2481301	825	NO	1219
NC_021684.1	Gnomon	exon	2481302	2481392	826	NO	90
NC_021684.1	Gnomon	intron	2481393	2482447	827	NO	1054
NC_021684.1	Gnomon	exon	2482448	2482569	828	NO	121
NC_021684.1	Gnomon	intron	2482570	2483578	829	NO	1008
NC_021684.1	Gnomon	exon	2483579	2483667	830	NO	88
NC_021684.1	Gnomon	intron	2483668	2484149	831	NO	481
NC_021684.1	Gnomon	exon	2484150	2484299	832	NO	149
NC_021684.1	Gnomon	intron	2484300	2484838	833	NO	538
NC_021684.1	Gnomon	exon	2484839	2484955	834	NO	116
NC_021684.1	Gnomon	intron	2484956	2485426	835	NO	470
NC_021684.1	Gnomon	exon	2485427	2485504	836	NO	77
NC_021684.1	Gnomon	intron	2485505	2486316	837	NO	811
NC_021684.1	Gnomon	exon	2486317	2486434	838	NO	117
NC_021684.1	Gnomon	intron	2486435	2487418	839	NO	983
NC_021684.1	Gnomon	exon	2487419	2487473	840	NO	54
NC_021684.1	Gnomon	intron	2487474	2487740	841	NO	266
NC_021684.1	Gnomon	exon	2487741	2487941	842	NO	200
NC_021684.1	Gnomon	intron	2487942	2490310	843	NO	2368
NC_021684.1	Gnomon	exon	2490311	2490348	844	NO	37
NC_021696.1	Gnomon	non_coding	2490349	2492288	NA	NA	1939
NC_021684.1	Gnomon	exon	2492289	2495053	846	NO	2764
NC_021684.1	Gnomon	intron	2495054	2496074	847	NO	1020
NC_021684.1	Gnomon	exon	2496075	2496230	848	NO	155
NC_021684.1	Gnomon	intron	2496231	2501066	849	NO	4835
NC_021684.1	Gnomon	exon	2501067	2501088	850	NO	21
NC_021696.1	Gnomon	non_coding	2501089	2586372	NA	NA	85283
NC_021684.1	Gnomon	exon	2586373	2586579	852	NO	206
NC_021684.1	Gnomon	intron	2586580	2588091	853	NO	1511
NC_021684.1	Gnomon	exon	2588092	2588259	854	NO	167
NC_021684.1	Gnomon	intron	2588260	2589650	855	NO	1390
NC_021684.1	Gnomon	exon	2589651	2589751	856	NO	100
NC_021684.1	Gnomon	intron	2589752	2590962	857	NO	1210
NC_021684.1	Gnomon	exon	2590963	2591065	858	NO	102
NC_021684.1	Gnomon	intron	2591066	2592208	859	NO	1142
NC_021684.1	Gnomon	exon	2592209	2592340	860	NO	131
NC_021684.1	Gnomon	intron	2592341	2596242	861	NO	3901
NC_021684.1	Gnomon	exon	2596243	2596355	862	NO	112
NC_021684.1	Gnomon	intron	2596356	2599730	863	NO	3374
NC_021684.1	Gnomon	exon	2599731	2599855	864	NO	124
NC_021684.1	Gnomon	intron	2599856	2600536	865	NO	680
NC_021684.1	Gnomon	exon	2600537	2600640	866	NO	103
NC_021684.1	Gnomon	intron	2600641	2600757	867	NO	116
NC_021684.1	Gnomon	exon	2600758	2600892	868	NO	134
NC_021684.1	Gnomon	intron	2600893	2602331	869	NO	1438
NC_021684.1	Gnomon	exon	2602332	2602464	870	NO	132
NC_021684.1	Gnomon	intron	2602465	2602582	871	NO	117
NC_021684.1	Gnomon	exon	2602583	2602692	872	NO	109
NC_021684.1	Gnomon	intron	2602693	2604078	873	NO	1385
NC_021684.1	Gnomon	exon	2604079	2604179	874	NO	100
NC_021684.1	Gnomon	intron	2604180	2604982	875	NO	802
NC_021684.1	Gnomon	exon	2604983	2605114	876	NO	131
NC_021684.1	Gnomon	intron	2605115	2606966	877	NO	1851
NC_021684.1	Gnomon	exon	2606967	2607297	878	NO	330
